protein_ids,majority_protein_ids,fasta_header,mol_weight,score,intensity,intensity_abeta1,intensity_abeta2,intensity_abeta3,intensity_abeta4,intensity_veh1,intensity_veh2,intensity_veh3,intensity_veh4,ibaq,ibaq_abeta1,ibaq_abeta2,ibaq_abeta3,ibaq_abeta4,ibaq_veh1,ibaq_veh2,ibaq_veh3,ibaq_veh4,lfq_intensity_abeta1,lfq_intensity_abeta2,lfq_intensity_abeta3,lfq_intensity_abeta4,lfq_intensity_veh1,lfq_intensity_veh2,lfq_intensity_veh3,lfq_intensity_veh4,msms_count_abeta1,msms_count_abeta2,msms_count_abeta3,msms_count_abeta4,msms_count_veh1,msms_count_veh2,msms_count_veh3,msms_count_veh4
tr|Q8C108|Q8C108_MOUSE;sp|Q921X6|RPC6_MOUSE;tr|Q9CZ23|Q9CZ23_MOUSE,tr|Q8C108|Q8C108_MOUSE;sp|Q921X6|RPC6_MOUSE;tr|Q9CZ23|Q9CZ23_MOUSE,tr|Q8C108|Q8C108_MOUSE DNA-directed RNA polymerase III subunit RPC6 OS=Mus musculus OX=10090 GN=Polr3f PE=2 SV=1;sp|Q921X6|RPC6_MOUSE DNA-directed RNA polymerase III subunit RPC6 OS=Mus musculus OX=10090 GN=Polr3f PE=1 SV=1;tr|Q9CZ23|Q9CZ23_MOUSE DNA-direc,35.68,11.385,442710000,36716000,42188000,74880000,94550000,44966000,29916000,87749000,31741000,27669000,2294700,2636800,4680000,5909400,2810400,1869800,5484300,1983800,58155000,47764000,46051000,51395000,41953000,46022000,50612000,51016000,8,6,9,5,3,7,5,3
tr|I1VGT5|I1VGT5_MOUSE;tr|I1VGT4|I1VGT4_MOUSE;tr|D3Y272|D3Y272_MOUSE;tr|F8VQC9|F8VQC9_MOUSE;tr|I1VGT6|I1VGT6_MOUSE;tr|H6WZF5|H6WZF5_MOUSE;tr|J9RZB2|J9RZB2_MOUSE;tr|J7H931|J7H931_MOUSE;tr|J9RV59|J9RV59_MOUSE;sp|Q8BTY2|S4A7_MOUSE;tr|H6WZ45|H6WZ45_MOUSE;tr|E3UVT8|E3UVT8_MOUSE;tr|A0A286YED8|A0A286YED8_MOUSE;tr|A0A286YCH3|A0A286YCH3_MOUSE;tr|U3RKD2|U3RKD2_MOUSE;tr|D3Y273|D3Y273_MOUSE;tr|J9RDH0|J9RDH0_MOUSE;tr|J9S4N6|J9S4N6_MOUSE;tr|A0A286YDX4|A0A286YDX4_MOUSE;tr|A0A286YD88|A0A286YD88_MOUSE;tr|A0A286YDZ8|A0A286YDZ8_MOUSE;tr|A0A286YDB4|A0A286YDB4_MOUSE;tr|A0A286YDA9|A0A286YDA9_MOUSE;tr|A0A286YCS4|A0A286YCS4_MOUSE;tr|A0A286YD14|A0A286YD14_MOUSE;tr|A0A286YD46|A0A286YD46_MOUSE;tr|E3UVT9|E3UVT9_MOUSE;tr|U3RF68|U3RF68_MOUSE;tr|J9S7F7|J9S7F7_MOUSE;tr|A0A286YDJ7|A0A286YDJ7_MOUSE;tr|A0A286YCQ1|A0A286YCQ1_MOUSE;tr|A0A286YCE1|A0A286YCE1_MOUSE;tr|A0A286YCU2|A0A286YCU2_MOUSE;tr|A0A286YCX8|A0A286YCX8_MOUSE;tr|A0A286YDK8|A0A286YDK8_MOUSE;tr|A0A286YDR1|A0A286YDR1_MOUSE;tr|Q8BWZ4|Q8BWZ4_MOUSE,tr|I1VGT5|I1VGT5_MOUSE;tr|I1VGT4|I1VGT4_MOUSE;tr|D3Y272|D3Y272_MOUSE;tr|F8VQC9|F8VQC9_MOUSE;tr|I1VGT6|I1VGT6_MOUSE;tr|H6WZF5|H6WZF5_MOUSE;tr|J9RZB2|J9RZB2_MOUSE;tr|J7H931|J7H931_MOUSE;tr|J9RV59|J9RV59_MOUSE;sp|Q8BTY2|S4A7_MOUSE;tr|H6WZ45|H6WZ45_MOUSE;tr|E3UVT8|E3UVT8_MOUSE;tr|A0A286YED8|A0A286YED8_MOUSE;tr|A0A286YCH3|A0A286YCH3_MOUSE;tr|U3RKD2|U3RKD2_MOUSE;tr|D3Y273|D3Y273_MOUSE;tr|J9RDH0|J9RDH0_MOUSE;tr|J9S4N6|J9S4N6_MOUSE;tr|A0A286YDX4|A0A286YDX4_MOUSE;tr|A0A286YD88|A0A286YD88_MOUSE;tr|A0A286YDZ8|A0A286YDZ8_MOUSE;tr|A0A286YDB4|A0A286YDB4_MOUSE;tr|A0A286YDA9|A0A286YDA9_MOUSE;tr|A0A286YCS4|A0A286YCS4_MOUSE;tr|A0A286YD14|A0A286YD14_MOUSE;tr|A0A286YD46|A0A286YD46_MOUSE;tr|E3UVT9|E3UVT9_MOUSE;tr|U3RF68|U3RF68_MOUSE;tr|J9S7F7|J9S7F7_MOUSE;tr|A0A286YDJ7|A0A286YDJ7_MOUSE;tr|A0A286YCQ1|A0A286YCQ1_MOUSE;tr|A0A286YCE1|A0A286YCE1_MOUSE;tr|A0A286YCU2|A0A286YCU2_MOUSE;tr|A0A286YCX8|A0A286YCX8_MOUSE;tr|A0A286YDK8|A0A286YDK8_MOUSE,tr|I1VGT5|I1VGT5_MOUSE Anion exchange protein OS=Mus musculus OX=10090 GN=Slc4a7 PE=2 SV=1;tr|I1VGT4|I1VGT4_MOUSE Anion exchange protein OS=Mus musculus OX=10090 GN=Slc4a7 PE=2 SV=1;tr|D3Y272|D3Y272_MOUSE Anion exchange protein OS=Mus musculus OX=10090 GN=,127.72,28.355,526020000,46257000,79670000,100570000,53557000,65487000,54563000,56571000,69344000,9924900,872780,1503200,1897600,1010500,1235600,1029500,1067400,1308400,60822000,76859000,70758000,51733000,61048000,58586000,50015000,58928000,8,6,8,3,6,6,4,5
sp|Q9CZ83|RM55_MOUSE,sp|Q9CZ83|RM55_MOUSE,"sp|Q9CZ83|RM55_MOUSE 39S ribosomal protein L55, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl55 PE=1 SV=1",15.121,30.64,651430000,74169000,80549000,93698000,70890000,79101000,78702000,101960000,72364000,81429000,9271100,10069000,11712000,8861200,9887700,9837700,12745000,9045500,76117000,91648000,76799000,64883000,78109000,87938000,85216000,66685000,8,7,5,6,5,5,7,5
sp|Q61990|PCBP2_MOUSE;tr|Q3TF69|Q3TF69_MOUSE;tr|A0A2R8W6L5|A0A2R8W6L5_MOUSE;tr|A0A2R8VHN3|A0A2R8VHN3_MOUSE;tr|A0A2R8VHG2|A0A2R8VHG2_MOUSE;tr|E9Q7D8|E9Q7D8_MOUSE;tr|Q8CFQ6|Q8CFQ6_MOUSE;sp|P57722|PCBP3_MOUSE;tr|A0A2R8VHI3|A0A2R8VHI3_MOUSE;tr|Q3V486|Q3V486_MOUSE;tr|A0A2R8W6H3|A0A2R8W6H3_MOUSE;tr|G3UYM5|G3UYM5_MOUSE,sp|Q61990|PCBP2_MOUSE;tr|Q3TF69|Q3TF69_MOUSE;tr|A0A2R8W6L5|A0A2R8W6L5_MOUSE;tr|A0A2R8VHN3|A0A2R8VHN3_MOUSE;tr|A0A2R8VHG2|A0A2R8VHG2_MOUSE,sp|Q61990|PCBP2_MOUSE Poly(rC)-binding protein 2 OS=Mus musculus OX=10090 GN=Pcbp2 PE=1 SV=1;tr|Q3TF69|Q3TF69_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Pcbp2 PE=2 SV=1;tr|A0A2R8W6L5|A0A2R8W6L5_MOUSE Poly(rC)-binding protein 2 (Fragment) OS=,38.221,28.619,1622500000,150930000,284260000,182190000,253940000,253730000,139510000,147240000,210720000,95442000,8878400,16721000,10717000,14938000,14925000,8206300,8661000,12395000,179470000,224180000,195460000,177540000,186250000,153710000,151600000,182080000,8,5,4,9,8,4,5,6
tr|E9PXG9|E9PXG9_MOUSE;tr|Q3UDN2|Q3UDN2_MOUSE;tr|Q3TX19|Q3TX19_MOUSE;tr|Q3TLZ3|Q3TLZ3_MOUSE;tr|Q3TJT1|Q3TJT1_MOUSE;sp|Q8CCB4|VPS53_MOUSE;tr|E9PYD3|E9PYD3_MOUSE;tr|F6Z4G7|F6Z4G7_MOUSE;tr|E9Q648|E9Q648_MOUSE;tr|E9PWD1|E9PWD1_MOUSE,tr|E9PXG9|E9PXG9_MOUSE;tr|Q3UDN2|Q3UDN2_MOUSE;tr|Q3TX19|Q3TX19_MOUSE;tr|Q3TLZ3|Q3TLZ3_MOUSE;tr|Q3TJT1|Q3TJT1_MOUSE;sp|Q8CCB4|VPS53_MOUSE,tr|E9PXG9|E9PXG9_MOUSE Vacuolar protein sorting-associated protein 53 homolog OS=Mus musculus OX=10090 GN=Vps53 PE=1 SV=1;tr|Q3UDN2|Q3UDN2_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Vps53 PE=2 SV=1;tr|Q3TX19|Q3TX19_MOUSE Uncharacterized prot,91.121,37.546,430420000,48469000,51158000,50866000,78503000,66107000,42777000,32464000,60076000,11036000,1242800,1311700,1304200,2012900,1695100,1096800,832420,1540400,50742000,42745000,45756000,58112000,55710000,47603000,49488000,59117000,8,5,4,9,9,5,5,4
sp|Q9D8Y7|TP8L2_MOUSE,sp|Q9D8Y7|TP8L2_MOUSE,sp|Q9D8Y7|TP8L2_MOUSE Tumor necrosis factor alpha-induced protein 8-like protein 2 OS=Mus musculus OX=10090 GN=Tnfaip8l2 PE=1 SV=1,20.615,24.671,770520000,77552000,75554000,86709000,119690000,52296000,94892000,119520000,144300000,110070000,11079000,10793000,12387000,17099000,7470800,13556000,17075000,20615000,87172000,65194000,71441000,105670000,65528000,66970000,89954000,108260000,8,8,5,5,4,6,7,6
tr|D3Z0U4|D3Z0U4_MOUSE;sp|Q9JKP8|CHRC1_MOUSE,tr|D3Z0U4|D3Z0U4_MOUSE;sp|Q9JKP8|CHRC1_MOUSE,"tr|D3Z0U4|D3Z0U4_MOUSE Chromatin accessibility complex 1, isoform CRA_a OS=Mus musculus OX=10090 GN=Chrac1 PE=1 SV=1;sp|Q9JKP8|CHRC1_MOUSE Chromatin accessibility complex protein 1 OS=Mus musculus OX=10090 GN=Chrac1 PE=1 SV=1",10.129,22.774,581770000,59606000,68753000,90469000,77818000,68457000,55624000,84839000,76204000,116350000,11921000,13751000,18094000,15564000,13691000,11125000,16968000,15241000,74099000,66660000,76192000,63634000,69097000,63793000,65045000,66112000,8,6,8,6,5,6,5,5
sp|Q8C166|CPNE1_MOUSE;tr|Q571A1|Q571A1_MOUSE;tr|B7ZCP4|B7ZCP4_MOUSE;tr|Q3U893|Q3U893_MOUSE;tr|B7ZCP6|B7ZCP6_MOUSE;tr|E9Q806|E9Q806_MOUSE;tr|A3KGK7|A3KGK7_MOUSE;tr|B7ZCP5|B7ZCP5_MOUSE;tr|B7ZCP7|B7ZCP7_MOUSE;tr|F6R587|F6R587_MOUSE;tr|V9GXM6|V9GXM6_MOUSE,sp|Q8C166|CPNE1_MOUSE;tr|Q571A1|Q571A1_MOUSE;tr|B7ZCP4|B7ZCP4_MOUSE;tr|Q3U893|Q3U893_MOUSE;tr|B7ZCP6|B7ZCP6_MOUSE;tr|E9Q806|E9Q806_MOUSE;tr|A3KGK7|A3KGK7_MOUSE;tr|B7ZCP5|B7ZCP5_MOUSE,sp|Q8C166|CPNE1_MOUSE Copine-1 OS=Mus musculus OX=10090 GN=Cpne1 PE=1 SV=1;tr|Q571A1|Q571A1_MOUSE MKIAA0765 splice variant 1 (Fragment) OS=Mus musculus OX=10090 GN=Cpne1 PE=2 SV=1;tr|B7ZCP4|B7ZCP4_MOUSE Copine-1 OS=Mus musculus OX=10090 GN=Cpne1 PE=1 SV=1;,58.886,23.074,504450000,77113000,42811000,51595000,77762000,71008000,54755000,43605000,85796000,22929000,3505100,1945900,2345200,3534700,3227600,2488900,1982100,3899800,63555000,46160000,46322000,71180000,68063000,56613000,49226000,73766000,8,3,5,9,5,6,6,8
tr|D3Z4U0|D3Z4U0_MOUSE;tr|B2RRT9|B2RRT9_MOUSE;sp|Q9R020|ZRAB2_MOUSE;tr|E9PUD0|E9PUD0_MOUSE;tr|A0A0G2JGE3|A0A0G2JGE3_MOUSE;tr|V9GX51|V9GX51_MOUSE;tr|A0A0H2UH20|A0A0H2UH20_MOUSE,tr|D3Z4U0|D3Z4U0_MOUSE;tr|B2RRT9|B2RRT9_MOUSE;sp|Q9R020|ZRAB2_MOUSE;tr|E9PUD0|E9PUD0_MOUSE,tr|D3Z4U0|D3Z4U0_MOUSE Zinc finger Ran-binding domain-containing protein 2 OS=Mus musculus OX=10090 GN=Zranb2 PE=1 SV=2;tr|B2RRT9|B2RRT9_MOUSE Zinc finger Ran-binding domain-containing protein 2 OS=Mus musculus OX=10090 GN=Zranb2 PE=1 SV=1;sp|Q9R020|ZRAB2_,36.281,15.62,1301500000,212680000,160760000,176060000,111290000,246330000,85738000,207360000,101280000,72306000,11816000,8930900,9781300,6182900,13685000,4763200,11520000,5626900,221820000,124590000,162400000,127280000,225280000,139780000,133090000,114040000,8,6,7,5,9,3,7,5
sp|P47968|RPIA_MOUSE,sp|P47968|RPIA_MOUSE,sp|P47968|RPIA_MOUSE Ribose-5-phosphate isomerase OS=Mus musculus OX=10090 GN=Rpia PE=1 SV=2,32.45,78.594,535010000,47761000,35499000,62514000,115210000,72930000,42349000,64297000,94449000,33438000,2985100,2218700,3907100,7200800,4558100,2646800,4018500,5903100,57456000,39116000,60480000,94335000,70461000,48267000,51252000,63255000,8,2,4,10,9,5,7,6
sp|Q3THG9|AASD1_MOUSE;tr|A2A4P3|A2A4P3_MOUSE;tr|A2A4P4|A2A4P4_MOUSE,sp|Q3THG9|AASD1_MOUSE;tr|A2A4P3|A2A4P3_MOUSE;tr|A2A4P4|A2A4P4_MOUSE,"sp|Q3THG9|AASD1_MOUSE Alanyl-tRNA editing protein Aarsd1 OS=Mus musculus OX=10090 GN=Aarsd1 PE=1 SV=2;tr|A2A4P3|A2A4P3_MOUSE Predicted gene, 27029 OS=Mus musculus OX=10090 GN=Gm27029 PE=4 SV=1;tr|A2A4P4|A2A4P4_MOUSE Predicted gene, 27029 OS=Mus musculus OX",44.97,44.187,411590000,54693000,21233000,57570000,82761000,69813000,26985000,81880000,16655000,19600000,2604400,1011100,2741400,3941000,3324400,1285000,3899000,793070,61890000,30399000,41433000,61307000,52175000,35797000,48437000,49744000,8,2,7,8,8,4,9,5
tr|V9GXI5|V9GXI5_MOUSE;sp|Q6QLQ4|CLC7A_MOUSE,tr|V9GXI5|V9GXI5_MOUSE;sp|Q6QLQ4|CLC7A_MOUSE,tr|V9GXI5|V9GXI5_MOUSE C-type lectin domain family 7 member A OS=Mus musculus OX=10090 GN=Clec7a PE=1 SV=1;sp|Q6QLQ4|CLC7A_MOUSE C-type lectin domain family 7 member A OS=Mus musculus OX=10090 GN=Clec7a PE=1 SV=3,22.423,17.205,289670000,29450000,34559000,28949000,47951000,37918000,29999000,43223000,37621000,41381000,4207100,4937000,4135500,6850200,5416800,4285600,6174700,5374400,30076000,32165000,27659000,39146000,34287000,34126000,36519000,40329000,8,7,5,8,8,5,4,7
sp|Q8C3Y4|KNTC1_MOUSE,sp|Q8C3Y4|KNTC1_MOUSE,sp|Q8C3Y4|KNTC1_MOUSE Kinetochore-associated protein 1 OS=Mus musculus OX=10090 GN=Kntc1 PE=1 SV=2,250.36,21.546,563570000,69838000,142530000,34368000,94733000,52858000,45073000,36216000,87953000,4943600,612610,1250300,301470,830990,463660,395380,317690,771520,71199000,46812000,55301000,78711000,58976000,68672000,64393000,79738000,8,3,3,12,3,6,7,10
tr|Q3TLR3|Q3TLR3_MOUSE;sp|Q8CH72|TRI32_MOUSE;tr|A2AGS0|A2AGS0_MOUSE;tr|A2AGS1|A2AGS1_MOUSE,tr|Q3TLR3|Q3TLR3_MOUSE;sp|Q8CH72|TRI32_MOUSE;tr|A2AGS0|A2AGS0_MOUSE;tr|A2AGS1|A2AGS1_MOUSE,"tr|Q3TLR3|Q3TLR3_MOUSE Tripartite motif protein 32, isoform CRA_b OS=Mus musculus OX=10090 GN=Trim32 PE=1 SV=1;sp|Q8CH72|TRI32_MOUSE E3 ubiquitin-protein ligase TRIM32 OS=Mus musculus OX=10090 GN=Trim32 PE=1 SV=2;tr|A2AGS0|A2AGS0_MOUSE E3 ubiquitin-protein",72.057,16.256,293240000,34625000,26184000,40720000,54291000,49559000,29174000,28663000,30025000,8145600,961800,727340,1131100,1508100,1376700,810380,796200,834020,35917000,32321000,30240000,35923000,40699000,32066000,26450000,34604000,8,5,7,9,5,7,6,5
sp|Q8VE47|UBA5_MOUSE;tr|F6VRI6|F6VRI6_MOUSE;tr|D6RH76|D6RH76_MOUSE;tr|A0A1L1SSH6|A0A1L1SSH6_MOUSE,sp|Q8VE47|UBA5_MOUSE,sp|Q8VE47|UBA5_MOUSE Ubiquitin-like modifier-activating enzyme 5 OS=Mus musculus OX=10090 GN=Uba5 PE=1 SV=2,44.789,44.942,600480000,61961000,52852000,59684000,90470000,84642000,60106000,72831000,117940000,35323000,3644800,3109000,3510800,5321800,4979000,3535600,4284200,6937500,71924000,55421000,59425000,66933000,91996000,63170000,65618000,88918000,8,6,3,10,7,5,7,6
tr|E9PXK7|E9PXK7_MOUSE;sp|Q9Z210|PX11B_MOUSE;tr|D6RFQ2|D6RFQ2_MOUSE,tr|E9PXK7|E9PXK7_MOUSE;sp|Q9Z210|PX11B_MOUSE;tr|D6RFQ2|D6RFQ2_MOUSE,tr|E9PXK7|E9PXK7_MOUSE Peroxisomal membrane protein 11B OS=Mus musculus OX=10090 GN=Pex11b PE=1 SV=1;sp|Q9Z210|PX11B_MOUSE Peroxisomal membrane protein 11B OS=Mus musculus OX=10090 GN=Pex11b PE=1 SV=1;tr|D6RFQ2|D6RFQ2_MOUSE Predicted gene 42957 OS=Mus musc,27.003,15.849,451420000,39017000,39142000,95911000,42320000,64609000,48940000,74020000,47457000,37618000,3251400,3261800,7992600,3526700,5384100,4078300,6168400,3954700,51452000,43570000,64124000,33238000,55469000,54501000,63133000,43634000,8,5,9,2,7,5,9,7
tr|A0A3B2W3M7|A0A3B2W3M7_MOUSE;tr|Q8CEW1|Q8CEW1_MOUSE;sp|P18608|HMGN1_MOUSE,tr|A0A3B2W3M7|A0A3B2W3M7_MOUSE;tr|Q8CEW1|Q8CEW1_MOUSE;sp|P18608|HMGN1_MOUSE,tr|A0A3B2W3M7|A0A3B2W3M7_MOUSE Non-histone chromosomal protein HMG-14 OS=Mus musculus OX=10090 GN=Hmgn1 PE=1 SV=1;tr|Q8CEW1|Q8CEW1_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Hmgn1 PE=2 SV=1;sp|P18608|HMGN1_MOUSE Non-histone chromosomal prote,9.029,131.96,4013000000,399510000,454470000,665960000,524560000,520790000,414830000,518330000,514560000,2006500000,199750000,227230000,332980000,262280000,260400000,207420000,259170000,257280000,413970000,439400000,542670000,480430000,530950000,491190000,368970000,485260000,8,5,7,8,6,5,7,7
tr|Q5EAT0|Q5EAT0_MOUSE;sp|P49962|SRP09_MOUSE;tr|Q3UIK3|Q3UIK3_MOUSE;tr|D3YZX8|D3YZX8_MOUSE,tr|Q5EAT0|Q5EAT0_MOUSE;sp|P49962|SRP09_MOUSE;tr|Q3UIK3|Q3UIK3_MOUSE;tr|D3YZX8|D3YZX8_MOUSE,tr|Q5EAT0|Q5EAT0_MOUSE Signal recognition particle 9 kDa protein OS=Mus musculus OX=10090 GN=Srp9 PE=1 SV=1;sp|P49962|SRP09_MOUSE Signal recognition particle 9 kDa protein OS=Mus musculus OX=10090 GN=Srp9 PE=1 SV=2;tr|Q3UIK3|Q3UIK3_MOUSE Signal recognition,10.194,27.252,1244000000,106470000,145470000,185060000,170070000,158250000,133330000,182060000,163310000,177720000,15209000,20781000,26436000,24296000,22607000,19047000,26008000,23330000,139870000,138020000,146800000,143680000,144800000,154540000,144410000,152170000,8,5,8,5,7,9,6,5
sp|Q80Y14|GLRX5_MOUSE;tr|A0A1Y7VN70|A0A1Y7VN70_MOUSE;tr|Q3UF85|Q3UF85_MOUSE,sp|Q80Y14|GLRX5_MOUSE;tr|A0A1Y7VN70|A0A1Y7VN70_MOUSE,"sp|Q80Y14|GLRX5_MOUSE Glutaredoxin-related protein 5, mitochondrial OS=Mus musculus OX=10090 GN=Glrx5 PE=1 SV=2;tr|A0A1Y7VN70|A0A1Y7VN70_MOUSE Glutaredoxin-related protein 5, mitochondrial OS=Mus musculus OX=10090 GN=Glrx5 PE=1 SV=1",16.292,54.348,3434000000,308400000,404190000,529710000,405680000,457000000,377850000,488590000,462550000,490570000,44057000,57741000,75673000,57954000,65286000,53979000,69799000,66078000,400870000,424440000,407060000,358710000,444830000,422170000,393760000,385780000,8,7,4,6,8,7,6,7
tr|Q6A099|Q6A099_MOUSE;tr|Q6DFZ1|Q6DFZ1_MOUSE;tr|Q8R0M4|Q8R0M4_MOUSE;tr|Q6PB54|Q6PB54_MOUSE;tr|Q8BYH5|Q8BYH5_MOUSE;tr|Q3UPP2|Q3UPP2_MOUSE;tr|Q8BY52|Q8BY52_MOUSE;tr|H3BLN1|H3BLN1_MOUSE;tr|H3BIX5|H3BIX5_MOUSE;tr|A0JLN9|A0JLN9_MOUSE,tr|Q6A099|Q6A099_MOUSE;tr|Q6DFZ1|Q6DFZ1_MOUSE,tr|Q6A099|Q6A099_MOUSE MKIAA0248 protein (Fragment) OS=Mus musculus OX=10090 GN=Gbf1 PE=1 SV=1;tr|Q6DFZ1|Q6DFZ1_MOUSE Golgi-specific brefeldin A-resistance factor 1 OS=Mus musculus OX=10090 GN=Gbf1 PE=1 SV=1,200.18,37.422,554900000,51446000,54668000,66486000,71878000,70611000,56345000,78968000,104490000,6234800,578040,614250,747030,807620,793390,633090,887280,1174100,66401000,70628000,49003000,69417000,57883000,60765000,51815000,70654000,8,4,8,10,4,7,5,7
tr|Q0PD49|Q0PD49_MOUSE;sp|P61028|RAB8B_MOUSE;tr|Q8BKQ0|Q8BKQ0_MOUSE;tr|Q0PD42|Q0PD42_MOUSE;sp|Q9DD03|RAB13_MOUSE;tr|Q9CXS2|Q9CXS2_MOUSE;tr|Q0PD62|Q0PD62_MOUSE;sp|Q9CZT8|RAB3B_MOUSE;tr|Q3TU26|Q3TU26_MOUSE;tr|A0A286YDR2|A0A286YDR2_MOUSE;tr|Q542T7|Q542T7_MOUSE;sp|P62823|RAB3C_MOUSE;tr|A2A7Z6|A2A7Z6_MOUSE;REV__sp|G3UYX5|RGS22_MOUSE,tr|Q0PD49|Q0PD49_MOUSE;sp|P61028|RAB8B_MOUSE;tr|Q8BKQ0|Q8BKQ0_MOUSE,"tr|Q0PD49|Q0PD49_MOUSE RAB8B, member RAS oncogene family OS=Mus musculus OX=10090 GN=Rab8b PE=1 SV=1;sp|P61028|RAB8B_MOUSE Ras-related protein Rab-8B OS=Mus musculus OX=10090 GN=Rab8b PE=1 SV=1;tr|Q8BKQ0|Q8BKQ0_MOUSE Uncharacterized protein OS=Mus musculus",23.603,11.588,1190100000,192710000,127180000,168930000,170690000,126140000,98704000,173890000,131850000,99173000,16059000,10598000,14077000,14224000,10511000,8225300,14491000,10987000,227040000,134710000,139580000,137360000,123250000,123630000,144460000,108230000,8,6,7,9,7,6,5,6
tr|D3Z7E5|D3Z7E5_MOUSE;sp|Q2NL51|GSK3A_MOUSE,tr|D3Z7E5|D3Z7E5_MOUSE;sp|Q2NL51|GSK3A_MOUSE,tr|D3Z7E5|D3Z7E5_MOUSE Glycogen synthase kinase-3 alpha OS=Mus musculus OX=10090 GN=Gsk3a PE=1 SV=1;sp|Q2NL51|GSK3A_MOUSE Glycogen synthase kinase-3 alpha OS=Mus musculus OX=10090 GN=Gsk3a PE=1 SV=2,51.245,30.553,384620000,47577000,36010000,39006000,45765000,55122000,35743000,57687000,67711000,20243000,2504000,1895200,2052900,2408700,2901200,1881200,3036100,3563700,40171000,44460000,38900000,49843000,45464000,43166000,46720000,53254000,8,6,7,6,9,3,8,7
sp|Q7TPE5|S7A6O_MOUSE,sp|Q7TPE5|S7A6O_MOUSE,sp|Q7TPE5|S7A6O_MOUSE Probable RNA polymerase II nuclear localization protein SLC7A6OS OS=Mus musculus OX=10090 GN=Slc7a6os PE=1 SV=1,35.041,12.736,516520000,66332000,54046000,56367000,78875000,59616000,50520000,53847000,96915000,46956000,6030200,4913300,5124300,7170500,5419700,4592800,4895200,8810500,67474000,48100000,53957000,77982000,65029000,64692000,51335000,82526000,8,6,5,5,8,6,5,11
tr|Q3KNM9|Q3KNM9_MOUSE;sp|Q9DCZ4|MIC26_MOUSE,tr|Q3KNM9|Q3KNM9_MOUSE;sp|Q9DCZ4|MIC26_MOUSE,tr|Q3KNM9|Q3KNM9_MOUSE MICOS complex subunit OS=Mus musculus OX=10090 GN=Apoo PE=2 SV=1;sp|Q9DCZ4|MIC26_MOUSE MICOS complex subunit Mic26 OS=Mus musculus OX=10090 GN=Apoo PE=1 SV=2,18.826,35.805,803470000,71978000,103290000,124080000,89656000,53448000,106520000,179210000,75301000,100430000,8997200,12911000,15510000,11207000,6681000,13315000,22401000,9412700,78278000,88609000,132770000,84934000,69844000,103450000,108750000,71181000,8,10,8,4,4,8,8,4
tr|Q3UIH7|Q3UIH7_MOUSE;sp|Q9JHK4|PGTA_MOUSE;tr|A0A2K6EDL0|A0A2K6EDL0_MOUSE;tr|Q921J9|Q921J9_MOUSE,tr|Q3UIH7|Q3UIH7_MOUSE;sp|Q9JHK4|PGTA_MOUSE;tr|A0A2K6EDL0|A0A2K6EDL0_MOUSE,tr|Q3UIH7|Q3UIH7_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Rabggta PE=2 SV=1;sp|Q9JHK4|PGTA_MOUSE Geranylgeranyl transferase type-2 subunit alpha OS=Mus musculus OX=10090 GN=Rabggta PE=1 SV=1;tr|A0A2K6EDL0|A0A2K6EDL0_MOUSE Geranylgeranyl tr,65.058,23.28,519730000,55377000,41357000,61685000,54870000,91930000,51830000,54649000,108030000,12374000,1318500,984680,1468700,1306400,2188800,1234100,1301200,2572100,63131000,50956000,55298000,64623000,77402000,61065000,56793000,61964000,8,4,8,6,9,8,3,8
sp|Q9QYI4|DJB12_MOUSE;tr|Q8C4C9|Q8C4C9_MOUSE;tr|D6RHR9|D6RHR9_MOUSE,sp|Q9QYI4|DJB12_MOUSE;tr|Q8C4C9|Q8C4C9_MOUSE,"sp|Q9QYI4|DJB12_MOUSE DnaJ homolog subfamily B member 12 OS=Mus musculus OX=10090 GN=Dnajb12 PE=1 SV=2;tr|Q8C4C9|Q8C4C9_MOUSE DnaJ (Hsp40) homolog, subfamily B, member 12, isoform CRA_d OS=Mus musculus OX=10090 GN=Dnajb12 PE=1 SV=1",41.987,21.076,617200000,71498000,70275000,100540000,80042000,57839000,70297000,96759000,69950000,34289000,3972100,3904200,5585300,4446800,3213300,3905400,5375500,3886100,76123000,85769000,92114000,58888000,57986000,79212000,79593000,55253000,8,7,8,7,6,5,8,5
tr|Q3UUU4|Q3UUU4_MOUSE;sp|Q9R1T4|SEPT6_MOUSE;tr|A2A3W1|A2A3W1_MOUSE,tr|Q3UUU4|Q3UUU4_MOUSE;sp|Q9R1T4|SEPT6_MOUSE,tr|Q3UUU4|Q3UUU4_MOUSE Uncharacterized protein OS=Mus musculus OX=10090 GN=Sept6 PE=2 SV=1;sp|Q9R1T4|SEPT6_MOUSE Septin-6 OS=Mus musculus OX=10090 GN=Septin6 PE=1 SV=4,48.786,72.956,566730000,62441000,54642000,76200000,75121000,68171000,55607000,88192000,86357000,28337000,3122000,2732100,3810000,3756000,3408600,2780400,4409600,4317900,68979000,63623000,68230000,69393000,58120000,62692000,70449000,68537000,8,6,6,5,8,8,7,6
